accessed_date,duration_(secs),network_protocol,ip,bytes,accessed_Ffom,age,gender,country,membership,language,sales,returned,returned_amount,pay_method
2017-03-21 07:37:43.019,4032,ICMP ,151.193.220.35,108,Android App,,Male,CA,Premium,English,15.69,No,0,Debit Card
2017-03-21 07:40:41.147,1964,ICMP ,151.22.38.88,3745,Android App,,Female,CH,Premium,English,15.69,No,0,Cash
2017-03-21 07:40:41.147,1741,ICMP ,151.224.118.176,2883,Chrome,,Female,GB,Premium,English,10.46,No,0,Others
2017-03-21 07:41:00.181,4465,ICMP ,151.224.68.200,4645,Mozilla Firefox,,Male,IT,Premium,English,0,Yes,91.2,Credit Card
2017-03-21 07:41:00.181,3248,ICMP ,151.225.28.71,2987,Mozilla Firefox,,Female,CN,Premium,English,600.16,No,0,Cash
2017-03-21 07:41:06.850,3094,ICMP ,151.226.217.206,2273,Mozilla Firefox,,Male,PE,Premium,English,107.52,No,0,Credit Card
2017-03-21 07:41:06.850,4120,ICMP ,151.226.254.89,3709,Mozilla Firefox,,Female,US,Premium,English,23.46,No,0,Cash
2017-03-21 07:38:09.753,3284,ICMP ,151.227.13.9,2227,Mozilla Firefox,,Male,IT,Premium,English,162.64,No,0,Cash
2017-03-21 07:38:09.753,3427,ICMP ,151.228.224.221,3330,Mozilla Firefox,,Male,US,Premium,English,600.17,No,0,Credit Card
2017-03-21 07:41:21.160,2598,ICMP ,151.228.78.229,3745,Mozilla Firefox,,Male,IT,Premium,English,1500.4,No,0,Credit Card
2017-03-21 07:41:21.160,4186,ICMP ,151.228.89.87,2987,Mozilla Firefox,,Female,CN,Premium,English,0,Yes,159.984,Credit Card
2017-03-21 07:41:41.743,1525,ICMP ,151.229.0.213,3745,Mozilla Firefox,,Female,US,Premium,English,10.46,No,0,Cash
2017-03-21 07:41:41.743,3099,ICMP ,151.230.250.128,2883,Mozilla Firefox,,Male,US,Premium,English,600.16,No,0,Cash
2017-03-21 07:42:00.576,2565,ICMP ,151.234.56.57,3745,Android App,,Female,US,Premium,persian,40.66,No,0,Credit Card
2017-03-21 07:42:00.576,3463,ICMP ,151.235.28.134,2883,Chrome,,Female,SE,Premium,persian,1050,No,0,Credit Card
2017-03-21 07:42:25.773,3307,ICMP ,151.236.170.78,46,Chrome,,Male,RU,Premium,English,5250,No,0,Cash
2017-03-21 07:42:25.773,2702,ICMP ,151.237.177.182,40,Chrome,,Female,CN,Premium,English,2100,No,0,Cash
2017-03-21 07:39:15.899,2231,ICMP ,151.237.177.191,2163,Chrome,,Female,NO,Premium,English,58.65,No,0,Cash
2017-03-21 07:39:15.899,2798,ICMP ,151.237.177.21,3185,Chrome,,Female,IN,Premium,English,10.46,No,0,Credit Card
2017-03-21 07:42:18.518,3285,ICMP ,151.237.177.21,3865,Chrome,,Male,IT,Premium,English,15.69,No,0,Credit Card
2017-03-21 07:42:18.518,3423,ICMP ,151.237.177.58,2943,IOS App,,Female,IT,Premium,English,0,Yes,8.67,Credit Card
2017-03-21 07:42:39.823,4410,ICMP ,151.237.180.132,4033,IOS App,,Female,PL,Premium,English,5.23,No,0,Cash
2017-03-21 07:42:39.823,4669,ICMP ,151.237.180.137,3019,IOS App,,Female,JP,Premium,English,2400.68,No,0,Credit Card
2017-03-21 07:40:08.382,2745,ICMP ,151.237.180.197,2383,IOS App,,Female,CH,Premium,English,5.23,No,0,Credit Card
2017-03-21 07:40:08.382,3039,ICMP ,151.237.180.221,3305,IOS App,,Female,US,Premium,English,26.15,No,0,Others
2017-03-21 07:43:23.933,4156,ICMP ,151.237.180.221,46,IOS App,,Male,IT,Premium,English,0,Yes,52.136,Debit Card
2017-03-21 07:43:23.933,4906,ICMP ,151.237.180.221,40,IOS App,,Female,US,Premium,English,900.24,No,0,Cash
2017-03-21 07:43:03.016,3674,ICMP ,151.237.180.232,4877,Microsoft Edge,,Male,IN,Premium,English,23.46,No,0,Credit Card
2017-03-21 07:43:03.016,4595,ICMP ,151.237.180.86,2883,Microsoft Edge,,Male,IT,Premium,English,71.68,No,0,Cash
2017-03-21 07:40:40.246,2270,ICMP ,151.237.181.2897,702,Microsoft Edge,,Female,SE,Normal,English,1500.4,No,0,Others
2017-03-21 07:40:40.246,2756,ICMP ,151.237.181.3120,586,Microsoft Edge,,Female,JP,Normal,English,203.3,No,0,Cash
2017-03-21 07:40:40.246,3124,ICMP ,151.237.184.135,556,Microsoft Edge,,Male,IN,Normal,English,162.64,No,0,Credit Card
2017-03-21 07:40:40.246,1878,ICMP ,151.237.184.190,515,Microsoft Edge,,Male,US,Normal,English,600.16,No,0,Cash
2017-03-21 07:40:40.569,2368,ICMP ,151.237.184.204,702,Safari,,Female,RU,Normal,English,1050,No,0,Credit Card
2017-03-21 07:40:40.569,1552,ICMP ,151.237.185.171,586,Safari,,Male,CA,Normal,English,81.32,No,0,Credit Card
2017-03-21 07:40:40.570,4205,ICMP ,151.237.189.256,556,Safari,,Female,IT,Normal,English,900.24,No,0,Cash
2017-03-21 07:40:40.570,3437,ICMP ,151.238.163.170,515,Safari,,Male,US,Normal,persian,0,Yes,42.6,Cash
2017-03-21 07:43:25.682,1508,ICMP ,151.238.32.39,3745,Others,,Male,PR,Premium,persian,179.2,No,0,Debit Card
2017-03-21 07:43:25.682,2737,ICMP ,151.240.161.158,2883,Others,,Female,IT,Premium,persian,81.32,No,0,Cash
2017-03-21 07:43:56.355,1881,ICMP ,151.240.236.42,46,Others,,Male,CA,Premium,English,0,Yes,5.88,Cash
2017-03-21 07:43:56.355,3103,ICMP ,151.241.212.12,40,Others,,Male,IT,Premium,English,10.46,No,0,Debit Card
2017-03-21 07:43:45.855,1942,ICMP ,151.241.227.64,4957,Others,,Female,RU,Premium,English,2400.68,No,0,Others
2017-03-21 07:43:45.855,1683,ICMP ,151.241.234.122,3019,Others,,Female,SE,Premium,English,1500.4,No,0,Credit Card
2017-03-21 07:44:16.122,2488,ICMP ,151.241.89.140,2157,Others,,Male,GB,Premium,persian,600.16,No,0,Debit Card
2017-03-21 07:44:16.122,1877,ICMP ,151.242.179.20,3249,Others,,Female,IT,Premium,persian,20.92,No,0,Cash
2017-03-21 07:44:19.478,2124,ICMP ,151.243.244.51,2381,Others,,Male,US,Premium,English,121.98,No,0,Credit Card
2017-03-21 07:44:19.478,4673,ICMP ,151.243.255.93,3421,Others,,Male,US,Premium,English,121.98,No,0,Cash
2017-03-21 07:44:08.831,2691,ICMP ,151.243.36.147,3985,Safari,,Male,US,Premium,English,0,Yes,16.056,Credit Card
2017-03-21 07:44:08.831,4895,ICMP ,151.244.116.94,2999,Safari,,Female,IT,Premium,persian,1500.4,No,0,Cash
2017-03-21 07:41:40.214,4586,ICMP ,151.244.140.214,561,Safari,,Female,PL,Normal,persian,58.65,No,0,Credit Card
2017-03-21 07:41:40.214,4524,ICMP ,151.249.97.158,589,Safari,,Male,IT,Normal,Russian,1500.4,No,0,Others
2017-03-21 07:41:40.216,3928,ICMP ,151.250.96.158,1726,Safari,,Male,PL,Normal,Spanish,0,Yes,9.94,Credit Card
2017-03-21 07:41:40.216,1533,ICMP ,151.25.195.82,579,Safari,,Female,CA,Normal,English,26.15,No,0,Cash
2017-03-21 07:41:40.600,4186,ICMP ,151.255.17.24,561,IOS App,,Female,CO,Normal,Arabic,600.16,No,0,Credit Card
2017-03-21 07:41:40.600,4395,ICMP ,151.26.172.211,589,Microsoft Edge,,Female,PL,Normal,French,0,Yes,17.88,Debit Card
2017-03-21 07:44:54.526,1658,ICMP ,151.26.79.209,40,Microsoft Edge,,Female,JP,Premium,English,0,Yes,396,Cash
2017-03-21 07:44:54.526,4305,ICMP ,151.30.10.257,46,Microsoft Edge,,Male,CA,Premium,Russian,1500.4,No,0,Credit Card
2017-03-21 07:44:34.099,2595,ICMP ,151.31.19.9,3809,IOS App,,Female,RU,Premium,English,15.15,No,0,Credit Card
2017-03-21 07:44:34.099,2278,ICMP ,151.31.9.67,3019,IOS App,,Female,AT,Premium,English,15.69,No,0,Debit Card
2017-03-21 07:42:02.696,1661,ICMP ,151.35.106.256,2415,IOS App,,Female,AU,Premium,English,900.24,No,0,Credit Card
2017-03-21 07:42:02.696,4073,ICMP ,151.35.41.152,3353,IOS App,,Female,CA,Premium,Russian,23.46,No,0,Cash
2017-03-21 07:44:56.928,3119,ICMP ,151.43.137.67,3745,IOS App,,Male,CH,Premium,English,81.32,No,0,Others
2017-03-21 07:44:56.928,3536,ICMP ,151.43.17.52,2895,Chrome,,Female,CN,Premium,Russian,5.23,No,0,Credit Card
2017-03-21 07:45:18.011,3463,ICMP ,151.45.189.90,3985,Chrome,,Female,PL,Premium,italian,162.64,No,0,Cash
2017-03-21 07:45:18.011,3833,ICMP ,151.45.222.220,2895,Chrome,,Female,RU,Premium,English,40.66,No,0,Credit Card
2017-03-21 07:45:48.145,1847,ICMP ,151.47.189.254,46,Chrome,,Female,CN,Premium,English,162.64,No,0,Cash
2017-03-21 07:45:48.145,2577,ICMP ,151.49.190.221,40,Chrome,,Male,RU,Premium,Russian,0,Yes,13.272,Cash
2017-03-21 07:45:42.421,3557,ICMP ,151.67.98.95,3705,Chrome,,Female,US,Premium,English,143.36,No,0,Debit Card
2017-03-21 07:45:42.421,4406,ICMP ,151.68.1.184,2831,Chrome,,Female,AT,Premium,italian,2400.68,No,0,Credit Card
2017-03-21 07:43:00.781,3491,ICMP ,151.68.155.211,2299,Chrome,,Female,JP,Premium,Spanish,162.64,No,0,Cash
2017-03-21 07:43:00.781,4667,ICMP ,151.76.74.218,3365,Chrome,,Male,CN,Premium,English,40.66,No,0,Cash
2017-03-21 07:43:15.149,4379,ICMP ,151.79.206.72,1570,Chrome,,Female,CN,Premium,English,600.16,No,0,Credit Card
2017-03-21 07:43:15.149,2121,ICMP ,151.80.101.210,2545,Others,,Male,CN,Premium,French,30.3,No,0,Others
2017-03-21 07:43:10.532,4100,ICMP ,151.80.109.120,2267,Others,,Female,US,Premium,English,0,Yes,86.304,Credit Card
2017-03-21 07:43:10.532,2543,ICMP ,151.80.109.120,3185,Others,,Female,PL,Premium,English,600.16,No,0,Credit Card
2017-03-21 07:46:02.720,3120,ICMP ,151.80.109.120,3745,Others,,Female,US,Premium,English,0,Yes,11.648,Debit Card
2017-03-21 07:46:02.720,3473,ICMP ,151.80.109.120,2883,Others,,Male,IT,Premium,English,35.19,No,0,Credit Card
2017-03-21 07:43:18.951,4715,ICMP ,151.80.109.121,2299,Others,,Female,IT,Premium,English,26.15,No,0,Credit Card
2017-03-21 07:43:18.951,3917,ICMP ,151.80.109.121,3249,Mozilla Firefox,,Female,US,Premium,English,143.36,No,0,Credit Card
2017-03-21 07:46:24.429,1827,ICMP ,151.80.109.147,538,Mozilla Firefox,,Unknown,CA,Not Logged In,English,0,No,0,Credit Card
2017-03-21 07:46:24.429,3725,ICMP ,151.80.109.147,2005,Mozilla Firefox,,Unknown,CN,Not Logged In,English,0,No,0,Cash
2017-03-21 07:43:28.462,2464,ICMP ,151.80.109.147,2215,Mozilla Firefox,,Male,US,Premium,English,0,Yes,212.88,Cash
2017-03-21 07:43:28.462,4370,ICMP ,151.80.109.148,3365,Mozilla Firefox,,Male,AU,Premium,English,20.92,No,0,Cash
2017-03-21 07:43:40.246,4395,ICMP ,151.80.109.148,702,Mozilla Firefox,,Female,AT,Normal,English,203.3,No,0,Credit Card
2017-03-21 07:43:40.246,3690,ICMP ,151.80.109.148,586,Android App,,Male,CO,Normal,English,10.46,No,0,Cash
2017-03-21 07:43:40.246,2055,ICMP ,151.80.109.148,556,Android App,,Male,US,Normal,English,0,Yes,39.99,Cash
2017-03-21 07:43:40.246,4838,ICMP ,151.80.109.148,515,Android App,,Female,US,Normal,French,20.92,No,0,Credit Card
2017-03-21 07:43:40.553,4545,ICMP ,151.80.109.151,702,Android App,,Female,IT,Normal,English,35.84,No,0,Others
2017-03-21 07:43:40.553,2865,ICMP ,151.80.109.64,586,Android App,,Female,US,Normal,English,30.3,No,0,Credit Card
2017-03-21 07:43:40.553,2978,ICMP ,151.80.109.64,556,Android App,,Female,CH,Normal,English,107.52,No,0,Debit Card
2017-03-21 07:43:40.553,4869,ICMP ,151.80.226.14,515,Android App,,Male,IT,Normal,English,0,Yes,10.464,Others
2017-03-21 07:43:41.650,1867,ICMP ,151.80.226.14,639,Android App,,Male,JP,Normal,English,81.32,No,0,Debit Card
2017-03-21 07:43:41.650,3654,ICMP ,151.80.226.14,614,Android App,,Male,PR,Normal,English,35.84,No,0,Cash
2017-03-21 07:43:41.991,3684,ICMP ,151.80.226.14,639,Android App,,Female,CA,Normal,English,1500.4,No,0,Others
2017-03-21 07:43:41.991,2421,ICMP ,151.80.226.14,614,Android App,,Female,US,Normal,English,15.69,No,0,Credit Card
2017-03-21 07:46:33.008,4251,ICMP ,151.80.226.31,2397,Android App,,Male,NO,Premium,English,0,Yes,23.912,Cash
2017-03-21 07:46:33.008,3151,ICMP ,151.80.226.31,3605,Android App,,Male,RU,Premium,English,0,Yes,27.056,Debit Card
2017-03-21 07:46:23.502,2108,ICMP ,151.80.230.23,3985,Android App,,Male,AR,Premium,English,0,Yes,559.992,Others
2017-03-21 07:46:23.502,4154,ICMP ,151.80.230.23,2943,Android App,,Male,IN,Premium,English,58.65,No,0,Cash
2017-03-21 07:43:38.193,3032,ICMP ,151.80.230.23,2343,Android App,,Male,US,Premium,English,0,Yes,111.96,Credit Card
2017-03-21 07:43:38.193,4182,ICMP ,151.80.230.23,3305,Android App,,Female,IT,Premium,English,203.3,No,0,Cash
2017-03-21 07:43:48.210,3685,ICMP ,151.80.230.52,2163,Android App,,Female,IT,Premium,English,0,Yes,124.75,Cash
2017-03-21 07:43:48.210,3821,ICMP ,151.80.230.52,3185,Android App,,Female,IT,Premium,English,162.64,No,0,Others
2017-03-21 07:43:57.624,2334,ICMP ,151.80.230.52,2283,Android App,,Female,IT,Premium,English,143.36,No,0,Others
2017-03-21 07:43:57.624,4333,ICMP ,151.80.230.8,3185,Android App,,Male,US,Premium,English,0,Yes,9.344,Credit Card
2017-03-21 07:46:47.654,2664,ICMP ,151.80.230.8,3745,Android App,,Female,CA,Premium,English,10.46,No,0,Cash
2017-03-21 07:46:47.654,3153,ICMP ,151.80.230.98,2987,Chrome,,Female,IT,Premium,English,15.15,No,0,Debit Card
2017-03-21 07:44:07.074,1654,ICMP ,151.80.230.98,2179,Mozilla Firefox,,Female,IT,Premium,English,179.2,No,0,Cash
2017-03-21 07:44:07.074,1823,ICMP ,151.80.230.98,3185,Mozilla Firefox,,Female,PL,Premium,English,30.3,No,0,Cash
2017-03-21 07:47:07.778,4693,ICMP ,151.80.230.98,4893,Mozilla Firefox,,Male,JP,Premium,English,0,Yes,2.78,Debit Card
2017-03-21 07:47:07.778,3850,ICMP ,151.80.230.98,3771,Mozilla Firefox,,Female,IT,Premium,English,203.3,No,0,Cash
2017-03-21 07:44:25.862,3997,ICMP ,151.8.200.16,2179,Mozilla Firefox,,Male,CN,Premium,English,0,Yes,11.352,Credit Card
2017-03-21 07:44:25.862,3887,ICMP ,152.111.20.120,3185,Mozilla Firefox,,Male,US,Premium,English,0,Yes,354.9,Cash
2017-03-21 07:44:35.662,3891,ICMP ,152.13.84.112,2283,Mozilla Firefox,,Female,US,Premium,English,30.3,No,0,Cash
2017-03-21 07:44:35.662,3512,ICMP ,152.193.3.165,3185,Mozilla Firefox,,Female,US,Premium,English,203.3,No,0,Others
2017-03-21 07:47:32.172,4966,ICMP ,152.206.140.228,3929,Mozilla Firefox,,Female,SE,Premium,English,0,Yes,8.784,Others
2017-03-21 07:47:32.172,2523,ICMP ,152.208.34.97,3123,Mozilla Firefox,,Male,RU,Premium,English,162.64,No,0,Cash
2017-03-21 07:44:44.799,2637,ICMP ,152.208.44.96,2163,Android App,,Female,CN,Premium,English,162.64,No,0,Others
2017-03-21 07:44:44.799,3385,ICMP ,152.237.75.40,3185,Chrome,,Male,NO,Premium,English,143.36,No,0,Debit Card
2017-03-21 07:47:59.228,2677,ICMP ,152.26.176.40,40,Chrome,,Male,IN,Premium,English,2400.68,No,0,Cash
2017-03-21 07:47:59.228,3835,ICMP ,152.3.34.36,46,Chrome,,Female,IT,Premium,English,900.24,No,0,Cash
2017-03-21 07:44:54.874,3794,ICMP ,152.52.189.53,2163,Chrome,,Male,IT,Premium,marathi,5250,No,0,Credit Card
2017-03-21 07:44:54.874,2834,ICMP ,152.76.1.251,3305,Chrome,,Male,PL,Premium,English,107.52,No,0,Cash
2017-03-21 07:44:58.454,1707,ICMP ,153.126.168.224,2163,Chrome,,Male,JP,Premium,English,179.2,No,0,Credit Card
2017-03-21 07:44:58.454,4143,ICMP ,153.135.246.170,3185,IOS App,,Female,CH,Premium,English,20.92,No,0,Cash
2017-03-21 07:47:55.280,2541,ICMP ,153.142.220.126,3745,IOS App,,Female,US,Premium,Japanese,600.16,No,0,Credit Card
2017-03-21 07:47:55.280,2876,ICMP ,153.142.253.174,2883,IOS App,,Male,IT,Premium,English,0,Yes,170.88,Cash
2017-03-21 07:45:04.357,4574,ICMP ,153.142.28.108,2267,IOS App,,Male,US,Premium,Japanese,26.15,No,0,Cash
2017-03-21 07:45:04.357,1949,ICMP ,153.162.62.64,4537,IOS App,,Female,IN,Premium,Japanese,0,Yes,382.806,Cash
2017-03-21 07:45:17.105,1605,ICMP ,153.179.204.56,2163,IOS App,,Male,IT,Premium,English,3000.85,No,0,Cash
2017-03-21 07:45:17.105,4066,ICMP ,153.180.63.215,3185,IOS App,,Female,SE,Premium,English,162.64,No,0,Cash
2017-03-21 07:48:15.387,2356,ICMP ,153.185.180.37,3745,Microsoft Edge,,Male,JP,Premium,italian,1500.4,No,0,Debit Card
2017-03-21 07:48:15.387,1779,ICMP ,153.188.245.250,2883,Microsoft Edge,,Female,IN,Premium,English,900.24,No,0,Cash
2017-03-21 07:45:26.163,3049,ICMP ,153.2.246.43,2163,Microsoft Edge,,Female,US,Premium,English,0,Yes,979.95,Debit Card
2017-03-21 07:45:26.163,1779,ICMP ,153.2.247.34,3185,Microsoft Edge,,Male,RU,Premium,English,0,Yes,143.7,Others
2017-03-21 07:48:40.868,2683,ICMP ,153.2.247.34,40,Microsoft Edge,,Male,CA,Premium,English,1800.51,No,0,Debit Card
2017-03-21 07:48:40.868,2723,ICMP ,153.208.10.165,60,Microsoft Edge,,Male,IT,Premium,Japanese,143.36,No,0,Debit Card
2017-03-21 07:45:36.432,3562,ICMP ,153.209.176.117,2163,Safari,,Male,US,Premium,English,0,Yes,10.96,Debit Card
2017-03-21 07:45:36.432,3204,ICMP ,153.211.172.173,3185,Safari,,Male,PR,Premium,English,203.3,No,0,Others
2017-03-21 07:45:45.427,1747,ICMP ,153.219.80.234,2267,Safari,,Female,IT,Premium,English,3000.85,No,0,Cash
2017-03-21 07:45:45.427,3673,ICMP ,153.222.119.258,3185,Safari,,Male,CA,Premium,Japanese,900.24,No,0,Cash
2017-03-21 07:48:34.062,2549,ICMP ,153.225.48.208,3838,Others,,Female,IT,Premium,English,0,Yes,13.44,Debit Card
2017-03-21 07:48:34.062,2153,ICMP ,153.228.242.69,2947,Others,,Male,RU,Premium,English,600.16,No,0,Credit Card
2017-03-21 07:45:55.401,2483,ICMP ,153.232.21.100,2163,Others,,Female,SE,Premium,English,600.16,No,0,Debit Card
2017-03-21 07:45:55.401,3221,ICMP ,153.90.1.72,3185,Others,,Male,GB,Premium,English,600.16,No,0,Credit Card
2017-03-21 07:49:05.671,3373,ICMP ,153.92.45.164,46,Others,,Female,IT,Premium,English,1500.4,No,0,Credit Card
2017-03-21 07:49:05.671,3514,ICMP ,154.0.26.90,40,Others,,Male,US,Premium,English,0,Yes,6.672,Cash
2017-03-21 07:45:58.636,2029,ICMP ,154.0.6.137,2267,Others,,Male,US,Premium,English,0,Yes,99.136,Credit Card
2017-03-21 07:45:58.636,4704,ICMP ,154.102.116.247,3305,Others,,Female,US,Premium,Arabic,1500.4,No,0,Credit Card
2017-03-21 07:46:04.488,3544,ICMP ,154.102.189.250,2267,Others,,Female,IT,Premium,English,0,Yes,211.96,Cash
2017-03-21 07:46:04.488,2000,ICMP ,154.112.0.214,3185,Others,,Male,PL,Premium,French,3000.85,No,0,Cash
2017-03-21 07:48:55.669,4048,ICMP ,154.118.111.137,3985,Safari,,Male,IT,Premium,English,2400.68,No,0,Credit Card
2017-03-21 07:48:55.669,2098,ICMP ,154.118.121.91,2883,Safari,,Female,PL,Premium,English,40.66,No,0,Cash
2017-03-21 07:49:22.244,4291,ICMP ,154.118.128.245,46,Safari,,Female,CA,Premium,English,900.24,No,0,Debit Card
2017-03-21 07:49:22.244,4886,ICMP ,154.118.20.196,40,Safari,,Female,CO,Premium,English,600.16,No,0,Cash
2017-03-21 07:46:13.378,4566,ICMP ,154.118.23.34,2163,Safari,,Male,PL,Premium,English,5250,No,0,Cash
2017-03-21 07:46:13.378,4422,ICMP ,154.118.25.42,3185,Safari,,Female,JP,Premium,English,121.98,No,0,Cash
2017-03-21 07:46:23.094,2024,ICMP ,154.118.26.207,2163,IOS App,,Female,CA,Premium,English,900.24,No,0,Cash
2017-03-21 07:46:23.094,4556,ICMP ,154.118.34.257,3185,Microsoft Edge,,Male,RU,Premium,English,26.15,No,0,Debit Card
2017-03-21 07:49:18.513,4666,ICMP ,154.118.75.172,3745,Microsoft Edge,,Male,AT,Premium,English,20.92,No,0,Others
2017-03-21 07:49:18.513,2842,ICMP ,154.120.113.220,2883,Microsoft Edge,,Female,AU,Premium,English,600.16,No,0,Credit Card
2017-03-21 07:46:40.214,3959,ICMP ,154.120.92.13,561,IOS App,,Male,CA,Normal,English,20.92,No,0,Credit Card
2017-03-21 07:46:40.214,3077,ICMP ,154.121.251.75,589,IOS App,,Male,CH,Normal,French,10.46,No,0,Debit Card
2017-03-21 07:46:40.216,2698,ICMP ,154.121.5.237,1726,IOS App,,Female,CN,Normal,Arabic,0,Yes,3.75,Credit Card
2017-03-21 07:46:40.216,4525,ICMP ,154.122.110.56,533,IOS App,,Female,PL,Normal,English,3000.85,No,0,Cash
2017-03-21 07:46:40.244,3897,ICMP ,154.122.55.22,702,IOS App,,Male,RU,Normal,English,179.2,No,0,Cash
2017-03-21 07:46:40.244,2307,ICMP ,154.122.72.52,586,Chrome,,Female,CN,Normal,English,0,Yes,59.48,Debit Card
2017-03-21 07:46:40.244,1784,ICMP ,154.123.13.236,556,Chrome,,Female,RU,Normal,English,600.17,No,0,Debit Card
2017-03-21 07:46:40.244,3982,ICMP ,154.126.117.114,469,Chrome,,Female,US,Normal,Spanish,35.19,No,0,Cash
2017-03-21 07:46:40.572,1693,ICMP ,154.126.9.100,702,Chrome,,Female,AT,Normal,Spanish,11.73,No,0,Debit Card
2017-03-21 07:46:40.572,3123,ICMP ,154.126.9.122,586,Chrome,,Female,JP,Normal,Spanish,143.36,No,0,Others
2017-03-21 07:46:40.585,2141,ICMP ,154.126.9.214,556,Chrome,,Female,CN,Normal,Spanish,900.24,No,0,Cash
2017-03-21 07:46:40.585,4312,ICMP ,154.126.9.36,515,Chrome,,Female,CN,Normal,Spanish,46.92,No,0,Cash
2017-03-21 07:46:40.595,4806,ICMP ,154.126.9.57,561,Chrome,,Female,CN,Normal,English,203.3,No,0,Cash
2017-03-21 07:46:40.595,4753,ICMP ,154.126.97.102,543,Chrome,,Male,US,Normal,English,46.92,No,0,Cash
2017-03-21 07:49:38.274,4731,ICMP ,154.126.98.114,3985,Chrome,,Female,PL,Premium,Spanish,107.52,No,0,Cash
2017-03-21 07:49:38.274,4145,ICMP ,154.126.9.105,3011,Others,,Female,US,Premium,Spanish,81.32,No,0,Debit Card
2017-03-21 07:50:11.729,3022,ICMP ,154.16.127.177,46,Others,,Female,IT,Premium,English,26.15,No,0,Cash
2017-03-21 07:50:11.729,4105,ICMP ,154.16.156.109,40,Others,,Female,IT,Premium,English,600.16,No,0,Others
2017-03-21 07:47:04.851,2544,ICMP ,154.16.3.106,2163,Others,,Female,US,Premium,English,71.68,No,0,Credit Card
2017-03-21 07:47:04.851,3135,ICMP ,154.16.3.106,3185,Others,,Female,CA,Premium,English,600.16,No,0,Cash
2017-03-21 07:50:02.333,4575,ICMP ,154.16.3.106,5977,Others,,Female,CN,Premium,English,26.15,No,0,Credit Card
2017-03-21 07:50:02.333,3815,ICMP ,154.16.47.249,3239,Mozilla Firefox,,Female,US,Premium,German,900.24,No,0,Cash
2017-03-21 07:50:30.512,3471,ICMP ,154.16.87.154,46,Mozilla Firefox,,Female,AU,Premium,English,0,Yes,15.552,Cash
2017-03-21 07:50:30.512,2751,ICMP ,154.16.93.13,40,Mozilla Firefox,,Female,AT,Premium,English,1500.4,No,0,Credit Card
2017-03-21 07:50:35.845,2648,ICMP ,154.20.144.10,46,Mozilla Firefox,,Female,CO,Premium,English,900.24,No,0,Credit Card
2017-03-21 07:50:35.845,4855,ICMP ,154.5.174.240,40,Mozilla Firefox,,Male,US,Premium,English,1500.4,No,0,Credit Card
2017-03-21 07:50:30.095,2727,ICMP ,154.5.175.189,3745,Mozilla Firefox,,Male,US,Premium,English,3000.85,No,0,Cash
2017-03-21 07:50:30.095,3148,ICMP ,154.5.179.167,2899,Android App,,Female,IT,Premium,English,40.66,No,0,Cash
2017-03-21 07:47:56.849,2751,ICMP ,154.5.208.95,2267,Android App,,Male,US,Premium,English,162.64,No,0,Credit Card
2017-03-21 07:47:56.849,2552,ICMP ,154.5.230.127,3185,Android App,,Female,CH,Premium,English,121.98,No,0,Credit Card
2017-03-21 07:50:52.467,4839,ICMP ,154.66.15.75,4773,Android App,,Female,IT,Premium,English,0,Yes,1247.64,Cash
2017-03-21 07:50:52.467,1534,ICMP ,154.66.16.18,2883,Android App,,Female,JP,Premium,English,0,Yes,3149.93,Cash
2017-03-21 07:51:21.626,2572,ICMP ,154.66.166.91,44,Android App,,Male,PR,Premium,French,162.64,No,0,Cash
2017-03-21 07:51:21.626,3069,ICMP ,154.66.167.72,92,Android App,,Female,CA,Premium,French,203.3,No,0,Credit Card
2017-03-21 07:51:14.466,2273,ICMP ,154.66.170.77,3745,Android App,,Male,US,Premium,French,26.15,No,0,Credit Card
2017-03-21 07:51:14.466,2892,ICMP ,154.66.171.20,2911,Android App,,Male,NO,Premium,French,15.69,No,0,Credit Card
2017-03-21 07:51:35.564,3516,ICMP ,154.66.171.22,3745,Android App,,Female,RU,Premium,French,143.36,No,0,Cash
2017-03-21 07:51:35.564,3018,ICMP ,154.66.171.22,3003,Android App,,Female,AR,Premium,French,5.23,No,0,Credit Card
2017-03-21 07:48:58.255,3204,ICMP ,154.66.171.28,2399,Android App,,Male,IN,Premium,French,11.73,No,0,Credit Card
2017-03-21 07:48:58.255,3449,ICMP ,154.66.171.2,3489,Android App,,Female,US,Premium,French,0,Yes,169.68,Others
2017-03-21 07:51:56.666,2213,ICMP ,154.66.171.36,5042,Android App,,Male,IT,Premium,French,0,Yes,132.52,Debit Card
2017-03-21 07:51:56.666,4288,ICMP ,154.66.171.41,3015,Android App,,Female,IT,Premium,French,3000.85,No,0,Cash
2017-03-21 07:49:40.246,4891,ICMP ,154.66.171.51,702,Android App,,Female,IT,Normal,French,162.64,No,0,Credit Card
2017-03-21 07:49:40.246,2833,ICMP ,154.66.171.58,586,Android App,,Male,IT,Normal,French,900.24,No,0,Cash
2017-03-21 07:49:40.246,2802,ICMP ,154.66.171.62,556,Android App,,Female,US,Normal,French,0,Yes,34.79,Others
2017-03-21 07:49:40.246,4042,ICMP ,154.66.25.65,515,Android App,,Male,CA,Normal,English,900.24,No,0,Cash
2017-03-21 07:49:40.581,3292,ICMP ,154.67.241.162,556,Android App,,Male,IT,Normal,Spanish,26.15,No,0,Credit Card
2017-03-21 07:49:40.581,4696,ICMP ,154.68.21.161,515,Android App,,Male,IT,Normal,English,60.6,No,0,Cash
